oneday,dow,hour,steps,week_weekend
2017-10-23,Mon,15,14505,Weekday
2017-10-23,Mon,16,15536,Weekday
2017-10-23,Mon,17,16548,Weekday
2017-10-23,Mon,18,16827,Weekday
2017-10-23,Mon,19,16984,Weekday
2017-10-23,Mon,20,17035,Weekday
2017-10-23,Mon,21,17136,Weekday
2017-10-23,Mon,22,17247,Weekday
2017-10-23,Mon,23,19079,Weekday
2017-10-24,Tues,7,317,Weekday
2017-10-24,Tues,8,1014,Weekday
2017-10-24,Tues,9,1063,Weekday
2017-10-24,Tues,10,1063,Weekday
2017-10-24,Tues,11,1425,Weekday
2017-10-24,Tues,12,5114,Weekday
2017-10-24,Tues,13,7379,Weekday
2017-10-24,Tues,14,7581,Weekday
2017-10-24,Tues,15,7730,Weekday
2017-10-24,Tues,16,12827,Weekday
2017-10-24,Tues,17,13148,Weekday
2017-10-24,Tues,18,13779,Weekday
2017-10-24,Tues,19,14531,Weekday
2017-10-24,Tues,20,15353,Weekday
2017-10-24,Tues,21,15786,Weekday
2017-10-25,Wed,7,0,Weekday
2017-10-25,Wed,8,110,Weekday
2017-10-25,Wed,9,644,Weekday
2017-10-25,Wed,10,1676,Weekday
2017-10-25,Wed,11,4112,Weekday
2017-10-25,Wed,12,4848,Weekday
2017-10-25,Wed,13,11573,Weekday
2017-10-25,Wed,14,12509,Weekday
2017-10-25,Wed,15,13338,Weekday
2017-10-25,Wed,16,13613,Weekday
2017-10-25,Wed,17,14196,Weekday
2017-10-25,Wed,18,16595,Weekday
2017-10-25,Wed,19,17400,Weekday
2017-10-25,Wed,20,18819,Weekday
2017-10-25,Wed,21,19006,Weekday
2017-10-25,Wed,22,19273,Weekday
2017-10-26,Thurs,7,312,Weekday
2017-10-26,Thurs,8,1888,Weekday
2017-10-26,Thurs,9,2502,Weekday
2017-10-26,Thurs,10,4233,Weekday
2017-10-26,Thurs,11,4254,Weekday
2017-10-26,Thurs,12,4254,Weekday
2017-10-26,Thurs,13,4254,Weekday
2017-10-26,Thurs,14,4319,Weekday
2017-10-26,Thurs,15,4399,Weekday
2017-10-26,Thurs,16,4448,Weekday
2017-10-26,Thurs,17,4448,Weekday
2017-10-26,Thurs,18,4448,Weekday
2017-10-26,Thurs,19,6501,Weekday
2017-10-26,Thurs,20,6529,Weekday
2017-10-26,Thurs,21,6918,Weekday
2017-10-26,Thurs,22,8619,Weekday
2017-10-26,Thurs,23,8904,Weekday
2017-10-27,Fri,7,678,Weekday
2017-10-27,Fri,8,944,Weekday
2017-10-27,Fri,9,1818,Weekday
2017-10-27,Fri,10,2699,Weekday
2017-10-27,Fri,11,3319,Weekday
2017-10-27,Fri,12,3500,Weekday
2017-10-27,Fri,13,3686,Weekday
2017-10-27,Fri,14,3874,Weekday
2017-10-27,Fri,15,5374,Weekday
2017-10-27,Fri,16,5766,Weekday
2017-10-27,Fri,17,6062,Weekday
2017-10-27,Fri,18,6164,Weekday
2017-10-27,Fri,19,6357,Weekday
2017-10-27,Fri,21,8621,Weekday
2017-10-27,Fri,22,8754,Weekday
2017-10-27,Fri,23,8754,Weekday
2017-10-28,Sat,7,387,Weekend
2017-10-28,Sat,8,454,Weekend
2017-10-28,Sat,9,981,Weekend
2017-10-28,Sat,10,1786,Weekend
2017-10-28,Sat,11,1926,Weekend
2017-10-28,Sat,12,2102,Weekend
2017-10-28,Sat,13,2257,Weekend
2017-10-28,Sat,14,3295,Weekend
2017-10-28,Sat,15,6814,Weekend
2017-10-28,Sat,16,7315,Weekend
2017-10-28,Sat,17,7850,Weekend
2017-10-28,Sat,18,8557,Weekend
2017-10-28,Sat,19,8572,Weekend
2017-10-28,Sat,20,8801,Weekend
2017-10-28,Sat,21,11423,Weekend
2017-10-28,Sat,22,11806,Weekend
2017-10-28,Sat,23,11806,Weekend
2017-10-29,Sun,7,29,Weekend
2017-10-29,Sun,8,185,Weekend
2017-10-29,Sun,9,906,Weekend
2017-10-29,Sun,10,1136,Weekend
2017-10-29,Sun,11,2933,Weekend
2017-10-29,Sun,12,3462,Weekend
2017-10-29,Sun,13,4167,Weekend
2017-10-29,Sun,14,9185,Weekend
2017-10-29,Sun,15,10865,Weekend
2017-10-29,Sun,16,11637,Weekend
2017-10-29,Sun,17,11748,Weekend
2017-10-29,Sun,18,11748,Weekend
2017-10-29,Sun,19,12270,Weekend
2017-10-29,Sun,20,12289,Weekend
2017-10-29,Sun,21,12656,Weekend
2017-10-29,Sun,22,12706,Weekend
2017-10-29,Sun,23,12706,Weekend
2017-10-30,Mon,7,252,Weekday
2017-10-30,Mon,8,711,Weekday
2017-10-30,Mon,9,949,Weekday
2017-10-30,Mon,10,1448,Weekday
2017-10-30,Mon,11,1944,Weekday
2017-10-30,Mon,12,2112,Weekday
2017-10-30,Mon,13,2483,Weekday
2017-10-30,Mon,14,2627,Weekday
2017-10-30,Mon,15,2816,Weekday
2017-10-30,Mon,16,3681,Weekday
2017-10-30,Mon,17,4268,Weekday
2017-10-30,Mon,18,4530,Weekday
2017-10-30,Mon,19,5239,Weekday
2017-10-30,Mon,20,8838,Weekday
2017-10-30,Mon,21,11571,Weekday
2017-10-30,Mon,22,11631,Weekday
2017-10-30,Mon,23,11631,Weekday
2017-10-31,Tues,7,822,Weekday
2017-10-31,Tues,8,1477,Weekday
2017-10-31,Tues,9,1732,Weekday
2017-10-31,Tues,10,2803,Weekday
2017-10-31,Tues,11,4117,Weekday
2017-10-31,Tues,12,4359,Weekday
2017-10-31,Tues,13,4987,Weekday
2017-10-31,Tues,14,5623,Weekday
2017-10-31,Tues,15,6591,Weekday
2017-10-31,Tues,16,7148,Weekday
2017-10-31,Tues,17,7634,Weekday
2017-10-31,Tues,18,8347,Weekday
2017-10-31,Tues,19,8757,Weekday
2017-10-31,Tues,20,8763,Weekday
2017-10-31,Tues,21,8763,Weekday
2017-10-31,Tues,22,8763,Weekday
2017-10-31,Tues,23,8763,Weekday
2017-11-01,Wed,7,1130,Weekday
2017-11-01,Wed,8,1945,Weekday
2017-11-01,Wed,9,2039,Weekday
2017-11-01,Wed,10,2796,Weekday
2017-11-01,Wed,11,3753,Weekday
2017-11-01,Wed,12,8009,Weekday
2017-11-01,Wed,13,8167,Weekday
2017-11-01,Wed,14,8595,Weekday
2017-11-01,Wed,15,8834,Weekday
2017-11-01,Wed,16,8878,Weekday
2017-11-01,Wed,17,9418,Weekday
2017-11-01,Wed,18,9934,Weekday
2017-11-01,Wed,19,9987,Weekday
2017-11-01,Wed,20,9987,Weekday
2017-11-01,Wed,21,12844,Weekday
2017-11-01,Wed,22,13240,Weekday
2017-11-01,Wed,23,13240,Weekday
2017-11-02,Thurs,7,1035,Weekday
2017-11-02,Thurs,8,1792,Weekday
2017-11-02,Thurs,9,2462,Weekday
2017-11-02,Thurs,10,2979,Weekday
2017-11-02,Thurs,11,3753,Weekday
2017-11-02,Thurs,12,4350,Weekday
2017-11-02,Thurs,13,4584,Weekday
2017-11-02,Thurs,14,4602,Weekday
2017-11-02,Thurs,15,5212,Weekday
2017-11-02,Thurs,16,7721,Weekday
2017-11-02,Thurs,17,11066,Weekday
2017-11-02,Thurs,18,12249,Weekday
2017-11-02,Thurs,19,12806,Weekday
2017-11-02,Thurs,20,13010,Weekday
2017-11-02,Thurs,21,13187,Weekday
2017-11-02,Thurs,22,13687,Weekday
2017-11-02,Thurs,23,13687,Weekday
2017-11-03,Fri,7,770,Weekday
2017-11-03,Fri,8,955,Weekday
2017-11-03,Fri,9,994,Weekday
2017-11-03,Fri,10,1299,Weekday
2017-11-03,Fri,11,2997,Weekday
2017-11-03,Fri,12,3467,Weekday
2017-11-03,Fri,13,3929,Weekday
2017-11-03,Fri,14,4442,Weekday
2017-11-03,Fri,15,4671,Weekday
2017-11-03,Fri,16,5496,Weekday
2017-11-03,Fri,17,6609,Weekday
2017-11-03,Fri,18,7083,Weekday
2017-11-03,Fri,19,7567,Weekday
2017-11-03,Fri,20,9559,Weekday
2017-11-03,Fri,21,10079,Weekday
2017-11-03,Fri,22,10154,Weekday
2017-11-03,Fri,23,10167,Weekday
2017-11-04,Sat,10,2899,Weekend
2017-11-04,Sat,11,3236,Weekend
2017-11-04,Sat,12,3236,Weekend
2017-11-04,Sat,13,5209,Weekend
2017-11-04,Sat,14,6861,Weekend
2017-11-04,Sat,15,7074,Weekend
2017-11-04,Sat,16,7737,Weekend
2017-11-04,Sat,17,8890,Weekend
2017-11-04,Sat,18,9329,Weekend
2017-11-04,Sat,19,10315,Weekend
2017-11-04,Sat,20,10860,Weekend
2017-11-04,Sat,21,10860,Weekend
2017-11-05,Sun,8,0,Weekend
2017-11-05,Sun,9,1472,Weekend
2017-11-05,Sun,10,4019,Weekend
2017-11-05,Sun,11,5462,Weekend
2017-11-05,Sun,12,6517,Weekend
2017-11-05,Sun,13,7581,Weekend
2017-11-05,Sun,14,9632,Weekend
2017-11-05,Sun,15,14546,Weekend
2017-11-05,Sun,16,18662,Weekend
2017-11-05,Sun,17,19038,Weekend
2017-11-05,Sun,18,19609,Weekend
2017-11-05,Sun,19,20449,Weekend
2017-11-05,Sun,20,21108,Weekend
2017-11-05,Sun,21,21660,Weekend
2017-11-05,Sun,22,22177,Weekend
2017-11-05,Sun,23,22688,Weekend
2017-11-06,Mon,7,0,Weekday
2017-11-06,Mon,8,677,Weekday
2017-11-06,Mon,9,5024,Weekday
2017-11-06,Mon,10,5876,Weekday
2017-11-06,Mon,11,6501,Weekday
2017-11-06,Mon,12,8745,Weekday
2017-11-06,Mon,13,9852,Weekday
2017-11-06,Mon,14,13515,Weekday
2017-11-06,Mon,15,13891,Weekday
2017-11-06,Mon,16,14190,Weekday
2017-11-06,Mon,17,15352,Weekday
2017-11-06,Mon,18,15937,Weekday
2017-11-06,Mon,19,16700,Weekday
2017-11-06,Mon,20,17348,Weekday
2017-11-06,Mon,21,17529,Weekday
2017-11-06,Mon,22,18475,Weekday
2017-11-07,Tues,7,0,Weekday
2017-11-07,Tues,8,3176,Weekday
2017-11-07,Tues,9,5443,Weekday
2017-11-07,Tues,10,5850,Weekday
2017-11-07,Tues,11,6389,Weekday
2017-11-07,Tues,12,9589,Weekday
2017-11-07,Tues,13,13561,Weekday
2017-11-07,Tues,14,13561,Weekday
2017-11-07,Tues,15,13760,Weekday
2017-11-07,Tues,16,14170,Weekday
2017-11-07,Tues,17,16026,Weekday
2017-11-07,Tues,18,19407,Weekday
2017-11-07,Tues,19,20114,Weekday
2017-11-07,Tues,20,22536,Weekday
2017-11-07,Tues,21,23751,Weekday
2017-11-07,Tues,22,26732,Weekday
2017-11-08,Wed,7,0,Weekday
2017-11-08,Wed,8,1606,Weekday
2017-11-08,Wed,9,2934,Weekday
2017-11-08,Wed,10,4925,Weekday
2017-11-08,Wed,11,5308,Weekday
2017-11-08,Wed,12,7196,Weekday
2017-11-08,Wed,13,7302,Weekday
2017-11-08,Wed,14,12267,Weekday
2017-11-08,Wed,15,12997,Weekday
2017-11-08,Wed,16,15527,Weekday
2017-11-08,Wed,17,15673,Weekday
2017-11-08,Wed,18,16043,Weekday
2017-11-08,Wed,19,16797,Weekday
2017-11-08,Wed,20,16974,Weekday
2017-11-08,Wed,21,17416,Weekday
2017-11-09,Thurs,7,0,Weekday
2017-11-09,Thurs,8,4885,Weekday
2017-11-09,Thurs,9,5628,Weekday
2017-11-09,Thurs,10,6078,Weekday
2017-11-09,Thurs,11,6718,Weekday
2017-11-09,Thurs,12,7433,Weekday
2017-11-09,Thurs,13,7656,Weekday
2017-11-09,Thurs,14,10694,Weekday
2017-11-09,Thurs,15,13545,Weekday
2017-11-09,Thurs,16,13545,Weekday
2017-11-09,Thurs,17,15605,Weekday
2017-11-09,Thurs,18,19278,Weekday
2017-11-09,Thurs,19,21252,Weekday
2017-11-09,Thurs,20,22780,Weekday
2017-11-09,Thurs,21,23810,Weekday
2017-11-09,Thurs,22,23967,Weekday
2017-11-10,Fri,7,102,Weekday
2017-11-10,Fri,8,206,Weekday
2017-11-10,Fri,9,206,Weekday
2017-11-10,Fri,10,206,Weekday
2017-11-10,Fri,11,1279,Weekday
2017-11-10,Fri,12,1653,Weekday
2017-11-10,Fri,13,1653,Weekday
2017-11-10,Fri,14,1653,Weekday
2017-11-10,Fri,15,1653,Weekday
2017-11-10,Fri,16,3599,Weekday
2017-11-10,Fri,17,6257,Weekday
2017-11-10,Fri,18,9736,Weekday
2017-11-10,Fri,19,10661,Weekday
2017-11-10,Fri,20,14109,Weekday
2017-11-10,Fri,21,15287,Weekday
2017-11-10,Fri,22,15322,Weekday
2017-11-10,Fri,23,17386,Weekday
2017-11-11,Sat,7,274,Weekend
2017-11-11,Sat,8,3864,Weekend
2017-11-11,Sat,9,4378,Weekend
2017-11-11,Sat,10,4972,Weekend
2017-11-11,Sat,11,4972,Weekend
2017-11-11,Sat,12,5462,Weekend
2017-11-11,Sat,13,6046,Weekend
2017-11-11,Sat,14,11149,Weekend
2017-11-11,Sat,15,16808,Weekend
2017-11-11,Sat,16,16881,Weekend
2017-11-11,Sat,17,17244,Weekend
2017-11-11,Sat,18,18344,Weekend
2017-11-11,Sat,19,18770,Weekend
2017-11-11,Sat,20,19433,Weekend
2017-11-11,Sat,21,19600,Weekend
2017-11-11,Sat,22,19915,Weekend
2017-11-12,Sun,7,0,Weekend
2017-11-12,Sun,8,3996,Weekend
2017-11-12,Sun,9,4641,Weekend
2017-11-12,Sun,10,5211,Weekend
2017-11-12,Sun,11,5352,Weekend
2017-11-12,Sun,12,6150,Weekend
2017-11-12,Sun,13,6949,Weekend
2017-11-12,Sun,14,6949,Weekend
2017-11-12,Sun,15,7088,Weekend
2017-11-12,Sun,16,7238,Weekend
2017-11-12,Sun,17,7536,Weekend
2017-11-12,Sun,18,7992,Weekend
2017-11-12,Sun,19,9123,Weekend
2017-11-12,Sun,20,9687,Weekend
2017-11-12,Sun,21,9950,Weekend
2017-11-12,Sun,22,10059,Weekend
2017-11-13,Mon,7,0,Weekday
2017-11-13,Mon,8,2797,Weekday
2017-11-13,Mon,9,4413,Weekday
2017-11-13,Mon,10,4963,Weekday
2017-11-13,Mon,11,5548,Weekday
2017-11-13,Mon,12,6137,Weekday
2017-11-13,Mon,13,6327,Weekday
2017-11-13,Mon,14,6541,Weekday
2017-11-13,Mon,15,8523,Weekday
2017-11-13,Mon,16,8840,Weekday
2017-11-13,Mon,17,14022,Weekday
2017-11-13,Mon,18,16651,Weekday
2017-11-13,Mon,19,17466,Weekday
2017-11-13,Mon,20,18376,Weekday
2017-11-13,Mon,21,18475,Weekday
2017-11-14,Tues,7,0,Weekday
2017-11-14,Tues,8,410,Weekday
2017-11-14,Tues,9,1575,Weekday
2017-11-14,Tues,10,4168,Weekday
2017-11-14,Tues,11,4301,Weekday
2017-11-14,Tues,12,4790,Weekday
2017-11-14,Tues,13,6031,Weekday
2017-11-14,Tues,14,7798,Weekday
2017-11-14,Tues,15,9946,Weekday
2017-11-14,Tues,16,10714,Weekday
2017-11-14,Tues,17,14501,Weekday
2017-11-14,Tues,18,17118,Weekday
2017-11-14,Tues,19,20413,Weekday
2017-11-14,Tues,20,20494,Weekday
2017-11-14,Tues,21,20494,Weekday
2017-11-14,Tues,22,22462,Weekday
2017-11-14,Tues,23,23726,Weekday
2017-11-15,Wed,7,0,Weekday
2017-11-15,Wed,8,434,Weekday
2017-11-15,Wed,9,3469,Weekday
2017-11-15,Wed,10,9258,Weekday
2017-11-15,Wed,11,15050,Weekday
2017-11-15,Wed,12,16149,Weekday
2017-11-15,Wed,13,17784,Weekday
2017-11-15,Wed,14,20617,Weekday
2017-11-15,Wed,15,25007,Weekday
2017-11-15,Wed,16,28658,Weekday
2017-11-15,Wed,17,31049,Weekday
2017-11-15,Wed,18,32992,Weekday
2017-11-15,Wed,19,33763,Weekday
2017-11-15,Wed,20,34037,Weekday
2017-11-15,Wed,21,34201,Weekday
2017-11-15,Wed,22,34491,Weekday
2017-11-16,Thurs,7,236,Weekday
2017-11-16,Thurs,8,1543,Weekday
2017-11-16,Thurs,9,3375,Weekday
2017-11-16,Thurs,10,5060,Weekday
2017-11-16,Thurs,11,6748,Weekday
2017-11-16,Thurs,12,7405,Weekday
2017-11-16,Thurs,13,7500,Weekday
2017-11-16,Thurs,14,8113,Weekday
2017-11-16,Thurs,15,8817,Weekday
2017-11-16,Thurs,16,8817,Weekday
2017-11-16,Thurs,17,11197,Weekday
2017-11-16,Thurs,18,12571,Weekday
2017-11-16,Thurs,19,13551,Weekday
2017-11-16,Thurs,20,15453,Weekday
2017-11-16,Thurs,21,16580,Weekday
2017-11-16,Thurs,22,16734,Weekday
2017-11-17,Fri,7,0,Weekday
2017-11-17,Fri,8,76,Weekday
2017-11-17,Fri,9,694,Weekday
2017-11-17,Fri,10,1108,Weekday
2017-11-17,Fri,11,7426,Weekday
2017-11-17,Fri,12,9065,Weekday
2017-11-17,Fri,13,10631,Weekday
2017-11-17,Fri,14,11856,Weekday
2017-11-17,Fri,15,12187,Weekday
2017-11-17,Fri,16,13528,Weekday
2017-11-17,Fri,17,19212,Weekday
2017-11-17,Fri,18,20388,Weekday
2017-11-17,Fri,19,26504,Weekday
2017-11-17,Fri,20,26585,Weekday
2017-11-17,Fri,21,30705,Weekday
2017-11-17,Fri,22,35202,Weekday
2017-11-17,Fri,23,37420,Weekday
2017-11-18,Sat,7,39,Weekend
2017-11-18,Sat,8,39,Weekend
2017-11-18,Sat,9,1391,Weekend
2017-11-18,Sat,10,2098,Weekend
2017-11-18,Sat,11,6580,Weekend
2017-11-18,Sat,12,8361,Weekend
2017-11-18,Sat,13,11618,Weekend
2017-11-18,Sat,14,13945,Weekend
2017-11-18,Sat,15,19475,Weekend
2017-11-18,Sat,16,21373,Weekend
2017-11-18,Sat,17,26555,Weekend
2017-11-18,Sat,18,26555,Weekend
2017-11-18,Sat,19,26555,Weekend
2017-11-18,Sat,20,27327,Weekend
2017-11-18,Sat,21,28471,Weekend
2017-11-18,Sat,22,33551,Weekend
2017-11-18,Sat,23,35185,Weekend
2017-11-19,Sun,7,0,Weekend
2017-11-19,Sun,8,0,Weekend
2017-11-19,Sun,9,44,Weekend
2017-11-19,Sun,10,600,Weekend
2017-11-19,Sun,11,4667,Weekend
2017-11-19,Sun,12,10136,Weekend
2017-11-19,Sun,13,15294,Weekend
2017-11-19,Sun,14,16805,Weekend
2017-11-19,Sun,16,18782,Weekend
2017-11-19,Sun,17,20117,Weekend
2017-11-19,Sun,18,20455,Weekend
2017-11-19,Sun,19,20549,Weekend
2017-11-19,Sun,20,21394,Weekend
2017-11-19,Sun,21,21770,Weekend
2017-11-20,Mon,7,1013,Weekday
2017-11-20,Mon,8,2636,Weekday
2017-11-20,Mon,9,4177,Weekday
2017-11-20,Mon,10,4357,Weekday
2017-11-20,Mon,11,4448,Weekday
2017-11-20,Mon,12,4749,Weekday
2017-11-20,Mon,13,5475,Weekday
2017-11-20,Mon,14,5538,Weekday
2017-11-20,Mon,15,6203,Weekday
2017-11-20,Mon,16,6209,Weekday
2017-11-20,Mon,17,7965,Weekday
2017-11-20,Mon,18,9626,Weekday
2017-11-20,Mon,19,10602,Weekday
2017-11-20,Mon,20,11665,Weekday
2017-11-20,Mon,21,12011,Weekday
2017-11-20,Mon,22,12335,Weekday
2017-11-21,Tues,7,777,Weekday
2017-11-21,Tues,8,3012,Weekday
2017-11-21,Tues,9,4158,Weekday
2017-11-21,Tues,10,4536,Weekday
2017-11-21,Tues,11,4776,Weekday
2017-11-21,Tues,12,4776,Weekday
2017-11-21,Tues,13,7886,Weekday
2017-11-21,Tues,14,8363,Weekday
2017-11-21,Tues,15,8640,Weekday
2017-11-21,Tues,16,10730,Weekday
2017-11-21,Tues,17,13811,Weekday
2017-11-21,Tues,18,17724,Weekday
2017-11-21,Tues,19,18228,Weekday
2017-11-21,Tues,20,18669,Weekday
2017-11-21,Tues,21,18841,Weekday
2017-11-22,Wed,7,0,Weekday
2017-11-22,Wed,8,1180,Weekday
2017-11-22,Wed,9,1238,Weekday
2017-11-22,Wed,10,1402,Weekday
2017-11-22,Wed,11,1812,Weekday
2017-11-22,Wed,12,3030,Weekday
2017-11-22,Wed,13,3618,Weekday
2017-11-22,Wed,14,4478,Weekday
2017-11-22,Wed,15,4868,Weekday
2017-11-22,Wed,16,5147,Weekday
2017-11-22,Wed,17,5829,Weekday
2017-11-22,Wed,18,6259,Weekday
2017-11-22,Wed,19,6689,Weekday
2017-11-22,Wed,20,6834,Weekday
2017-11-22,Wed,21,7085,Weekday
2017-11-22,Wed,22,7246,Weekday
2017-11-23,Thurs,7,416,Weekday
2017-11-23,Thurs,8,4155,Weekday
2017-11-23,Thurs,9,4651,Weekday
2017-11-23,Thurs,10,4657,Weekday
2017-11-23,Thurs,11,5714,Weekday
2017-11-23,Thurs,12,6311,Weekday
2017-11-23,Thurs,13,6925,Weekday
2017-11-23,Thurs,14,7300,Weekday
2017-11-23,Thurs,15,7457,Weekday
2017-11-23,Thurs,16,7637,Weekday
2017-11-23,Thurs,17,7792,Weekday
2017-11-23,Thurs,18,8141,Weekday
2017-11-23,Thurs,19,10499,Weekday
2017-11-23,Thurs,20,13878,Weekday
2017-11-23,Thurs,21,15232,Weekday
2017-11-23,Thurs,22,15385,Weekday
2017-11-24,Fri,7,562,Weekday
2017-11-24,Fri,8,5291,Weekday
2017-11-24,Fri,9,5454,Weekday
2017-11-24,Fri,10,5824,Weekday
2017-11-24,Fri,11,5824,Weekday
2017-11-24,Fri,12,6691,Weekday
2017-11-24,Fri,13,7391,Weekday
2017-11-24,Fri,14,7768,Weekday
2017-11-24,Fri,15,8451,Weekday
2017-11-24,Fri,16,8552,Weekday
2017-11-24,Fri,17,11621,Weekday
2017-11-24,Fri,18,14343,Weekday
2017-11-24,Fri,19,14967,Weekday
2017-11-24,Fri,20,15689,Weekday
2017-11-24,Fri,21,15737,Weekday
2017-11-24,Fri,22,15744,Weekday
2017-11-24,Fri,23,16632,Weekday
2017-11-25,Sat,7,63,Weekend
2017-11-25,Sat,8,3253,Weekend
2017-11-25,Sat,9,3568,Weekend
2017-11-25,Sat,10,6110,Weekend
2017-11-25,Sat,11,8765,Weekend
2017-11-25,Sat,12,12555,Weekend
2017-11-25,Sat,13,12922,Weekend
2017-11-25,Sat,14,12922,Weekend
2017-11-25,Sat,15,13403,Weekend
2017-11-25,Sat,16,14538,Weekend
2017-11-25,Sat,17,14987,Weekend
2017-11-25,Sat,18,15800,Weekend
2017-11-25,Sat,19,16373,Weekend
2017-11-25,Sat,20,16768,Weekend
2017-11-25,Sat,21,16774,Weekend
2017-11-25,Sat,22,16809,Weekend
2017-11-26,Sun,7,3347,Weekend
2017-11-26,Sun,8,4373,Weekend
2017-11-26,Sun,9,6095,Weekend
2017-11-26,Sun,10,7323,Weekend
2017-11-26,Sun,11,7920,Weekend
2017-11-26,Sun,12,8093,Weekend
2017-11-26,Sun,13,9399,Weekend
2017-11-26,Sun,14,10870,Weekend
2017-11-26,Sun,15,11000,Weekend
2017-11-26,Sun,16,11490,Weekend
2017-11-26,Sun,17,11825,Weekend
2017-11-26,Sun,18,12205,Weekend
2017-11-26,Sun,19,12529,Weekend
2017-11-26,Sun,20,12670,Weekend
2017-11-26,Sun,21,13721,Weekend
2017-11-27,Mon,7,2462,Weekday
2017-11-27,Mon,8,2462,Weekday
2017-11-27,Mon,10,6063,Weekday
2017-11-27,Mon,11,6587,Weekday
2017-11-27,Mon,12,6587,Weekday
2017-11-27,Mon,13,6837,Weekday
2017-11-27,Mon,14,6941,Weekday
2017-11-27,Mon,15,7437,Weekday
2017-11-27,Mon,16,7476,Weekday
2017-11-27,Mon,17,7724,Weekday
2017-11-27,Mon,18,7744,Weekday
2017-11-27,Mon,19,7869,Weekday
2017-11-27,Mon,20,8791,Weekday
2017-11-27,Mon,21,8812,Weekday
2017-11-27,Mon,22,9300,Weekday
2017-11-27,Mon,23,10344,Weekday
2017-11-28,Tues,7,313,Weekday
2017-11-28,Tues,8,2085,Weekday
2017-11-28,Tues,9,2134,Weekday
2017-11-28,Tues,10,2329,Weekday
2017-11-28,Tues,11,2498,Weekday
2017-11-28,Tues,12,2630,Weekday
2017-11-28,Tues,13,2814,Weekday
2017-11-28,Tues,14,2859,Weekday
2017-11-28,Tues,15,5437,Weekday
2017-11-28,Tues,16,5437,Weekday
2017-11-28,Tues,17,6134,Weekday
2017-11-28,Tues,18,11162,Weekday
2017-11-28,Tues,19,11771,Weekday
2017-11-28,Tues,20,12248,Weekday
2017-11-28,Tues,21,12412,Weekday
2017-11-29,Wed,7,0,Weekday
2017-11-29,Wed,8,1729,Weekday
2017-11-29,Wed,9,3302,Weekday
2017-11-29,Wed,10,3338,Weekday
2017-11-29,Wed,11,3830,Weekday
2017-11-29,Wed,12,4053,Weekday
2017-11-29,Wed,13,4768,Weekday
2017-11-29,Wed,14,5063,Weekday
2017-11-29,Wed,15,5266,Weekday
2017-11-29,Wed,16,7532,Weekday
2017-11-29,Wed,17,10439,Weekday
2017-11-29,Wed,18,12505,Weekday
2017-11-29,Wed,19,12839,Weekday
2017-11-29,Wed,20,13094,Weekday
2017-11-29,Wed,21,13279,Weekday
2017-11-29,Wed,22,13417,Weekday
2017-11-30,Thurs,7,0,Weekday
2017-11-30,Thurs,8,3348,Weekday
2017-11-30,Thurs,9,3726,Weekday
2017-11-30,Thurs,10,3726,Weekday
2017-11-30,Thurs,11,4942,Weekday
2017-11-30,Thurs,12,4989,Weekday
2017-11-30,Thurs,13,5685,Weekday
2017-11-30,Thurs,14,5734,Weekday
2017-11-30,Thurs,15,5734,Weekday
2017-11-30,Thurs,16,5740,Weekday
2017-11-30,Thurs,17,8123,Weekday
2017-11-30,Thurs,18,9425,Weekday
2017-11-30,Thurs,19,9955,Weekday
2017-11-30,Thurs,20,12790,Weekday
2017-11-30,Thurs,21,13105,Weekday
2017-11-30,Thurs,22,13486,Weekday
2017-11-30,Thurs,23,13593,Weekday
2017-12-01,Fri,7,265,Weekday
2017-12-01,Fri,8,1932,Weekday
2017-12-01,Fri,9,4024,Weekday
2017-12-01,Fri,10,4384,Weekday
2017-12-01,Fri,11,5751,Weekday
2017-12-01,Fri,12,6733,Weekday
2017-12-01,Fri,13,7319,Weekday
2017-12-01,Fri,14,7920,Weekday
2017-12-01,Fri,15,7920,Weekday
2017-12-01,Fri,16,8226,Weekday
2017-12-01,Fri,17,10202,Weekday
2017-12-01,Fri,18,11823,Weekday
2017-12-01,Fri,19,12039,Weekday
2017-12-01,Fri,20,12651,Weekday
2017-12-01,Fri,21,12740,Weekday
2017-12-01,Fri,22,12747,Weekday
2017-12-01,Fri,23,13387,Weekday
2017-12-02,Sat,7,0,Weekend
2017-12-02,Sat,8,3153,Weekend
2017-12-02,Sat,9,3565,Weekend
2017-12-02,Sat,10,3829,Weekend
2017-12-02,Sat,11,3829,Weekend
2017-12-02,Sat,12,3840,Weekend
2017-12-02,Sat,13,4575,Weekend
2017-12-02,Sat,14,5324,Weekend
2017-12-02,Sat,15,9146,Weekend
2017-12-02,Sat,16,12581,Weekend
2017-12-02,Sat,17,12948,Weekend
2017-12-02,Sat,18,13851,Weekend
2017-12-02,Sat,19,16424,Weekend
2017-12-02,Sat,20,16946,Weekend
2017-12-02,Sat,21,17097,Weekend
2017-12-02,Sat,22,17150,Weekend
2017-12-02,Sat,23,17369,Weekend
2017-12-03,Sun,7,0,Weekend
2017-12-03,Sun,8,1293,Weekend
2017-12-03,Sun,9,1981,Weekend
2017-12-03,Sun,10,2252,Weekend
2017-12-03,Sun,11,4230,Weekend
2017-12-03,Sun,12,5117,Weekend
2017-12-03,Sun,13,5416,Weekend
2017-12-03,Sun,14,5786,Weekend
2017-12-03,Sun,15,5879,Weekend
2017-12-03,Sun,16,5879,Weekend
